url,country,Position,Leader
https://www.cia.gov/library/publications/resources/world-leaders-1/HU.html,[u'Hungary'],Min. of Human Capacities,Miklos KASLER
https://www.cia.gov/library/publications/resources/world-leaders-1/HU.html,[u'Hungary'],Min. for Innovation & Technology,Laszlo PALKOVICS
https://www.cia.gov/library/publications/resources/world-leaders-1/HU.html,[u'Hungary'],Min. of Interior,Sandor PINTER
https://www.cia.gov/library/publications/resources/world-leaders-1/HU.html,[u'Hungary'],Min. of Justice,Laszlo TROCSANYI
https://www.cia.gov/library/publications/resources/world-leaders-1/HU.html,[u'Hungary'],Min. Without Portfolio Responsible for Management of National Assets,Andrea BARTFAI-MAGER
https://www.cia.gov/library/publications/resources/world-leaders-1/HU.html,[u'Hungary'],Min. Without Portfolio Responsible for the Paks Nuclear Power Plant Expansion,Janos SULI
https://www.cia.gov/library/publications/resources/world-leaders-1/HU.html,[u'Hungary'],"Governor, National Bank of Hungary",Gyorgy MATOLCSY
https://www.cia.gov/library/publications/resources/world-leaders-1/HU.html,[u'Hungary'],Ambassador to the US,Laszlo SZABO
https://www.cia.gov/library/publications/resources/world-leaders-1/HU.html,[u'Hungary'],"Permanent Representative to the UN, New York",Katalin BOGYAY
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Pres.,Jovenel MOISE
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Prime Min.,Jack Guy LAFONTANT
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],"Min. of Agriculture, Natural Resources, & Rural Development",Jobert C. ANGRAND
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Commerce,Pierre Marie DU MENY
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Culture & Communication,Joseph Guyler C. DELVA
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Defense,Herve DENIS
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Economy & Finance,Jude Alix Patrick SALOMON
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Environment,Pierre Simon GEORGES
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Foreign & Religious Affairs,Antonio RODRIGUE
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Haitians Living Abroad,Guy Andre FRANCOIS Jr.
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Interior & Territorial Collectives,Jean-Marie Reynaldo BRUNET
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Justice & Public Security,Jean Roudy ALY
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of National Education & Professional Training,Pierre Josue Agenor CADET
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Planning & External Cooperation,Aviol FLEURANT
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Public Health & Population,Marie Greta Roy CLEMENT
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Public Works & Transport,Fritz CAILLOT
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Social Affairs & Labor,Roosevelt BELLEVUE
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Tourism,Colombe Emilie Jessy MENOS
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Min. of Women and Women's Rights,Eunide INNOCENT
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],"Min. of Youth, Sports, & Civic Action",Regime LAMUR
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],"Governor, Bank of the Republic of Haiti",Jean Dubois BADEN
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],Ambassador to the US,Paul Getty ALTIDOR
https://www.cia.gov/library/publications/resources/world-leaders-1/HA.html,[u'Haiti'],"Permanent Representative to the UN, New York",Denis REGIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Pres.,"David Arthur GRANGER			, Brig. Gen. (Ret.)"
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Prime Min.,Moses Veerasammy NAGAMOOTOO
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of State,Joseph HARMON
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Vice Pres.,Sydney ALLICOCK
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Vice Pres.,Carl GREENIDGE
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Vice Pres.,Khemraj RAMJATTAN
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Agriculture,Noel HOLDER
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Business,Dominic GASKIN
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Citizenship,Winston FELIX
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Communities,Ronald BULKAN
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],"Min. of Education, Culture, Youth, & Sport","Rupert ROOPNARINE			, Dr."
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Finance,Winston JORDAN
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Foreign Affairs,Carl GREENIDGE
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Indigenous Peoples' Affairs,Sydney ALLICOCK
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Legal Affairs,Basil WILLIAMS
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Natural Resources,Raphael TROTMAN
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Public Health,"George NORTON			, Dr."
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Public Infrastructure,David PATTERSON
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Public Security,Khemraj RAMJATTAN
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Public Telecommunications,Catherine HUGHES
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Social Cohesion,Amma ALLY
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Min. of Social Protection,Volda LAWRENCE
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Attorney Gen.,Basil WILLIAMS
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],"Governor, Bank of Guyana","Gobind GANGA			, Dr."
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],Ambassador to the US,Riyad David INSANALLY
https://www.cia.gov/library/publications/resources/world-leaders-1/GY.html,[u'Guyana'],"Permanent Representative to the UN, New York",George Wilfred TALBOT
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Pres.,Jose Mario VAZ
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Prime Min.,Aristides GOMES
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. in the Presidency for the Council of Ministers & Parliamentary Affairs,Agnelo REGALA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],"Min. of Admin. Reform, Public Service, & Labor",Fernando GOMES
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Agriculture & Rural Development,Nicolau DOS SANTOS
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Combatants of Freedom of the Homeland,Aristides Ocante da SILVA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],"Min. of Commerce, Tourism, & Handicrafts",Vicente FERNANDES
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Economics & Finance,Aristides GOMES
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],"Min. of Education, Higher Education, Youth, Culture, & Sport",Camilo Simoes PEREIRA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],"Min. of Energy, Industry, & Natural Resources",Antonio Serifo EMBALO
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Environment & Sustainable Development,Antonio Sirifo EMBALO
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Fisheries,Adiatu Djalo NANDINGA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],"Min. of Foreign Affairs, Intl. Cooperation, & Communities",Joao Ribeiro Butiam CO
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Justice & Human Rights,Iaia DJALO
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of National Defense,Eduardo da Costa SANHA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Natural Resources,Barros Bacar BANJAI
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],"Min. of Public Health, Family, & Social Cohesion",Maria Inacia Co SANHA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],"Min. of Public Works, Housing, & Urban Planning",Antonio Oscar BARBOSA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Social Communication,Victor Gomes PEREIRA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of State for the Interior,Mutaro DJALO
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Territorial Admin.,Ester FERNANDES
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Trade & Business Promotion,Victor Luis Pinto Fernandes MANDINGA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Min. of Transport & Communications,Mamadu Serifo JAQUITE
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Sec. of State for Budget & Fiscal Affairs,Joao Alberto DJATA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Sec. of State for Communities,Queba BANJAI
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Sec. of State for Energy,Joao SAAD
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Sec. of State for the Environment,Quite DJALO
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Sec. of State for Hospital Management,Pauleta CAMARA
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Sec. of State for Regional Integration & Planning,Humiliano Alves CARDOSO
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],Sec. of State for the Treasury,Suleimane SEIDI
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],"Sec. of State for Youth, Culture, & Sport",Florentino Fernando DIAS
https://www.cia.gov/library/publications/resources/world-leaders-1/PU.html,[u'Guinea-Bissau'],"Permanent Representative to the UN, New York",Joao SOARES DA GAMA
https://www.cia.gov/library/publications/resources/world-leaders-1/VT.html,[u'Holy See (Vatican City)'],"Supreme Pontiff, Roman Catholic Church","FRANCIS			, Pope"
https://www.cia.gov/library/publications/resources/world-leaders-1/VT.html,[u'Holy See (Vatican City)'],Sec. of State,"Pietro PAROLIN			, Cardinal"
https://www.cia.gov/library/publications/resources/world-leaders-1/VT.html,[u'Holy See (Vatican City)'],Camerlengo,"Jean-Louis TAURAN			, Cardinal"
https://www.cia.gov/library/publications/resources/world-leaders-1/VT.html,[u'Holy See (Vatican City)'],Sec. for Relations With States,"Paul GALLAGHER			, Archbishop"
https://www.cia.gov/library/publications/resources/world-leaders-1/VT.html,[u'Holy See (Vatican City)'],Apostolic Nuncio to the US,"Christophe PIERRE			, Archbishop"
https://www.cia.gov/library/publications/resources/world-leaders-1/VT.html,[u'Holy See (Vatican City)'],"Permanent Observer to the UN, New York","Bernardito AUZA			, Archbishop"
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Pres.,Prokopios PAVLOPOULOS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Prime Min.,Alexios TSIPRAS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Vice Pres. of the Govt.,Ioannis DRAGASAKIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Administrative Reconstruction,Olga GEROVASILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Culture and Sports,Lydia KONIORDOU
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],"Min. of Digital Policy, Telecommunications, & Information",Nikolaos PAPPAS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Economy & Development,Ioannis DRAGASAKIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],"Min. of Education, Research, & Religious Affairs",Konstantinos GAVROGLOU
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],"Min. of Environment, & Energy",Georgios STATHAKIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Finance,Evkleidis TSAKALOTOS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Foreign Affairs,Nikolaos KOTZIAS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Health,Andreas XANTHOS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Infrastructure & Transport,Christos SPIRTZIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Interior,Panagiotis SKOURLETIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],"Min. of Justice, Transparency, &  Human Rights",Stavros KONTONIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],"Min. of Labor, Social Security, & Social Solidarity",Eftychia ACHTSIOGLOU
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Immigration Policy,Dimitrios VITSAS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of National Defense,Panagiotis KAMMENOS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Rural Development and Food,Evangelos APOSTOLOU
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Shipping & Island Policy,Panagiotis KOUROUMBLIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of State for Coordination of Government Operations,Christoforos VERNARDAKIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of State for Everyday Issues of Citizens,Alexandros FLAMBOURARIS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of State & Govt. Spokesman,Dimitrios TZANAKOPOULOS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Min. of Tourism,Elena KOUNTOURA
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],"Governor, Bank of Greece",Ioannis STOURNARAS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],Ambassador to the US,Theocharis LALAKOS
https://www.cia.gov/library/publications/resources/world-leaders-1/GR.html,[u'Greece'],"Permanent Representative to the UN, New York",Maria THEOFILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Governor Gen.,Cecile LA GRENADE
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Prime Min.,Keith MITCHELL
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Dep. Prime Min.,Elvin NIMROD
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],"Min. of Agriculture, Land, Forestry, Fisheries, & the Environment",Roland BHOLA
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Min. of Carriacou & Petite Martinique Affairs,Elvin NIMROD
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],"Min. of Communications & Works, Physical Development, Public Utilities, & Information Communications Technology",Gregory BOWEN
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],"Min. of Economic Development, Trade, Planning, Cooperatives, & Intl. Business",Oliver JOSEPH
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Min. of Education & Human Resources Development,Anthony BOATSWAIN
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Min. of Foreign Affairs,Clarice MODESTE-CURWEN
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Min. of Health & Social Security,Nickolas STEELE
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Min. of Labor & Local Govt.,Elvin NIMROD
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Min. of Legal Affairs,Elvin NIMROD
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],"Min. of National Security, Public Admin., Disaster Management, Home Affairs, Information, & Implementation",Keith MITCHELL
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],"Min. of Social Development, Housing, & Community Development",Delma THOMAS
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],"Min. of Tourism, Civil Aviation, & Culture",Yolande BAIN-HORSFORD
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],"Min. of Youth, Sports, & Ecclesiastical Relations",Emmalin PIERRE
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Min. of Implementation in the Prime Minister's Office,Alexandra OTWAY-NOEL
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],"Min. in the Min. of Communications & Works, Physical Development, Public Utilities, & Information Communications Technology (ICT) With Responsibility for ICT",Alvin DABREO
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Attorney Gen.,Cajeton HOOD
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],Ambassador to the US,Ethelstan Angus FRIDAY
https://www.cia.gov/library/publications/resources/world-leaders-1/GJ.html,[u'Grenada'],"Permanent Representative to the UN, New York",Denis Godwin ANTOINE
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Pres.,Giorgi MARGVELASHVILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Speaker of Parliament,Irakli KOBAKHIDZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Prime Min.,Giorgi KVIRIKASHVILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],First Dep. Prime Min.,Dimitri KUMSISHVILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Dep. Prime Min.,Giorgi GAKHARIA
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Dep. Prime Min.,Mikheil JANELIDZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Corrections,Kakha KAKHISHVILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Culture & Sports,Mikheil GIORGADZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Defense,Levan IZORIA
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Economy & Sustainable Development,Dimitri KUMSISHVILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Education & Science,Mikheil CHKHENKELI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Environment Protection & Agriculture,Levan DAVITASHVILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Finance,Mamuka BAKHTADZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Foreign Affairs,Mikheil JANELIDZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Internal Affairs,Giorgi GAKHARIA
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],"Min. for Internally Displaced Persons From the Occupied Territories, Accommodation, & Refugees of Georgia",Sozar SUBARI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Justice,Tea TSULUKIANI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],"Min. of Labor, Health & Social Affairs",Davit SERGEENKO
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Min. of Regional Development & Infrastructure,Zurab ALAVIDZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Dir. of State Security Service,Vakhtang GOMELAURI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],State Min. for Reconciliation & Civic Equality,Ketevan TSIKHELASHVILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],"Sec., National Security Council",Davit RAKVIASHVILI
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],"Chmn., National Bank",Koba GVENETADZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],Ambassador to the US,Davit BAKRADZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GG.html,[u'Georgia'],"Permanent Representative to the UN, New York",Kakha IMNADZE
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Pres.,Nana AKUFO-ADDO
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Vice Pres.,Mahamudu BAWUMIA
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Aviation,Cecelia DAPAAH
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Business Development,Ibrahim Awal MOHAMMED
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Chieftaincy & Traditional Affairs,Samuel Kofi DZAMESI
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Communications,Ursula OWUSU-EKUFUL
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Defense,Dominic NITIWAUL
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Education,Mathew Opoku PREMPEH
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Employment & Labor Relations,Ignatius Baffour AWUAH
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Energy & Petroleum,Boakye AGYARKO
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],"Min. of Environment, Science, Technology, & Innovation",Dan BOTWE
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Finance & Economic Planning,Ken Ofori ATTA
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Fisheries & Aquaculture Development,Elizabeth Naa Afoley QUAYE
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Food & Agriculture,Akoto Osei AFRIYIE
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Foreign Affairs & Regional Integration,Shirley Ayorkor BOTCHWEY
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],"Min. of Gender, Children, & Social Protection",Otiko Afisa DJABA
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Health,Kwaku AGYEMAN-MANU
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Information & Media Relations,Mustapha ABDUL-HAMID
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Inner City & Zongo Development,Boniface Abubakari SADDIQUE
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Interior,Ambrose DERY
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Justice & Attorney Gen.,Gloria AKUFFO
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Lands & Natural Resources,John Peter AMEWU
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Local Govt. & Rural Development,Hajia Alima MAHAMA
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Monitoring & Evaluation,Anthony AKOTO OSEI
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of National Security,Albert KAN DAPAAH
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Parliamentary Affairs & Majority Leader,Osei Kyei-MENSA-BONSU
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Railways Development,Joe GHARTEY
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Regional Reorganization & Development,Dan BOTWE
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Roads & Highways,Kwesi Amoako ATTA
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Sanitation & Water Resources,Joseph Kofi ADDA
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],"Min. of Tourism, Culture, & Creative Arts",Catherine Abelema AFEKU
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Trade & Industry,Alan KYEREMATENG
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Transportation,Kweku Ofori ASIAMAH
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],"Min. of Water Resources, Works, & Housing",Samuel Atta AKYEA
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Min. of Youth & Sports,Isaac Kwame ASIAMAH
https://www.cia.gov/library/publications/resources/world-leaders-1/GH.html,[u'Ghana'],Senior Min.,Yaw Osafo MAAFO
